,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Age,Complain,Customer_Days,Income,Kidhome,MntFishProducts,MntFruits,MntGoldProds,MntMeatProducts,MntRegularProds,MntSweetProducts,MntTotal,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Response,Teenhome,Z_CostContact,Z_Revenue,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,Marital,Education,ChildrenTotal
1753,0,0,0,0,0,0,36,0,2491,65370.0,0,138,22,29,112,403,89,432,71,3,1,13,2,1,1,0,0,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,0
1754,0,0,0,0,0,0,41,0,2718,20194.0,1,11,4,15,7,17,10,32,0,0,2,3,2,6,64,0,0,3,11,0,1,0,0,0,0,0,1,0,0,Single,Basic,1
1755,0,0,0,0,0,0,44,0,2291,42473.0,1,0,1,25,21,94,4,119,93,1,3,4,2,5,72,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,2
1756,0,0,0,0,0,0,52,0,2782,64590.0,0,36,138,30,168,1278,46,1308,920,4,1,10,9,6,98,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
1757,0,0,0,0,0,0,61,0,2372,71232.0,0,34,17,17,170,883,26,900,653,2,2,10,11,7,91,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1758,0,0,0,0,0,0,49,0,2703,34600.0,1,8,33,15,60,288,3,303,199,2,5,5,5,8,8,1,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
1759,0,0,0,0,0,0,53,0,2762,46904.0,1,0,4,31,56,191,9,222,153,1,4,4,5,8,20,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
1760,0,0,0,0,0,0,47,0,2805,49094.0,0,11,0,69,38,364,8,433,376,3,5,6,6,6,6,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1761,0,0,0,0,0,0,37,0,2361,36075.0,1,12,0,30,30,59,1,89,46,0,1,4,2,6,54,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1762,0,0,0,0,0,0,41,0,2829,60839.0,1,223,21,128,128,994,150,1122,600,2,13,12,2,8,72,0,1,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,2
1763,0,0,0,0,0,0,41,0,2398,77298.0,0,23,115,79,292,811,35,890,425,6,1,11,6,3,46,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1764,0,0,0,0,0,0,70,0,2487,34026.0,1,12,6,17,15,42,8,59,18,1,3,3,2,5,11,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
1765,0,0,0,0,0,0,57,0,2237,48918.0,1,0,0,1,9,60,0,61,52,0,2,4,1,4,21,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,2
1766,0,0,0,0,1,1,58,0,2477,82122.0,0,151,22,100,350,1182,25,1282,734,9,1,13,3,1,89,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,0
1767,0,0,0,0,0,0,44,0,2301,37697.0,1,11,6,8,21,68,4,76,34,1,1,3,2,6,82,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1768,0,0,1,0,0,1,68,0,2510,34074.0,1,10,1,67,41,121,1,188,135,3,5,3,3,6,69,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
1769,0,0,0,0,0,0,60,0,2539,28520.0,1,0,0,20,10,3,2,23,11,1,1,2,1,6,55,0,1,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,2
1770,0,0,0,0,0,0,65,0,2428,62535.0,0,0,48,52,90,294,45,346,163,2,1,8,3,3,13,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1771,0,0,0,0,0,0,43,0,2233,36273.0,1,3,3,9,30,58,2,67,29,0,2,3,3,6,80,0,0,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,1
1772,1,0,0,0,0,1,56,0,2182,63404.0,0,11,26,17,70,868,44,885,734,3,2,4,6,4,97,0,2,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
1773,0,0,0,0,0,0,39,0,2217,75774.0,1,258,21,56,134,711,14,767,340,5,1,8,7,4,27,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,1
1774,0,0,0,0,0,0,44,0,2161,78416.0,0,188,38,183,279,813,38,996,453,7,2,10,7,3,99,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1775,0,0,0,0,1,1,46,0,2782,75702.0,0,145,0,37,629,1847,37,1884,1073,5,1,13,10,6,87,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1776,0,0,0,0,0,0,69,0,2586,59385.0,1,0,0,36,10,113,4,149,135,1,2,4,3,5,85,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,2
1777,0,0,0,0,0,0,54,0,2625,37070.0,1,4,7,39,137,355,15,394,231,1,9,8,5,7,30,1,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
1778,0,0,1,0,0,1,69,0,2329,44689.0,1,0,0,11,5,12,0,23,18,1,2,2,1,7,82,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
1779,0,0,0,0,0,0,62,0,2545,53977.0,0,0,16,82,165,743,24,825,620,5,5,12,5,5,21,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1780,0,0,0,0,0,0,54,0,2363,7144.0,0,5,4,291,33,-166,2,125,81,1,0,1,23,0,92,0,2,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,2
1781,0,0,0,0,0,0,56,0,2549,18701.0,1,10,4,10,2,24,6,34,12,0,4,4,2,5,95,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
1782,0,0,0,0,0,0,64,0,2221,90369.0,0,224,51,17,981,1554,23,1571,292,6,1,6,4,1,2,1,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
1783,0,0,1,0,0,1,46,0,2760,63159.0,0,89,34,37,586,1723,86,1760,965,5,1,8,3,3,74,0,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
1784,0,0,0,0,0,0,54,0,2792,37758.0,1,0,2,1,10,38,0,39,27,0,2,3,1,8,49,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
1785,0,0,0,0,0,0,57,0,2749,46757.0,0,0,30,122,163,899,51,1021,777,4,6,7,4,9,71,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
1786,1,0,0,0,0,1,51,0,2160,79734.0,0,23,8,17,232,880,62,897,572,3,1,6,4,1,72,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,0
1787,1,0,0,0,0,1,28,0,2684,63207.0,0,91,169,70,565,1362,169,1432,438,3,1,6,2,7,68,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
1788,0,0,0,0,0,0,66,0,2659,72071.0,0,150,69,150,300,1038,138,1188,531,4,3,8,5,2,4,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
1789,0,0,0,0,0,0,37,0,2502,21840.0,1,0,0,1,9,25,0,26,17,0,1,3,1,9,80,0,0,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
1790,0,0,0,1,0,1,38,0,2433,58582.0,0,101,35,42,106,679,77,721,402,2,2,9,9,5,15,0,1,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,1
1791,0,0,0,0,0,0,69,0,2504,72282.0,0,90,27,153,419,1025,139,1178,503,7,1,9,5,7,70,1,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
1792,0,0,0,0,0,0,64,0,2461,50387.0,0,12,9,34,87,457,14,491,369,2,3,8,6,5,91,0,2,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
1793,0,0,0,0,0,0,59,0,2173,32583.0,1,0,0,1,3,7,0,8,5,0,1,2,1,7,10,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,2
1794,1,0,0,0,0,1,58,0,2242,62568.0,0,80,17,61,398,831,35,892,362,3,3,5,5,4,99,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1795,0,0,0,0,0,0,49,0,2420,44635.0,1,0,0,3,9,62,0,65,56,0,2,3,2,7,25,0,1,3,11,0,0,0,1,0,1,0,0,0,0,Divorced,Master,2
1796,0,0,0,0,0,0,49,0,2427,33316.0,1,4,1,12,31,107,4,119,79,1,3,4,2,6,34,0,1,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,2
1797,0,0,0,0,0,0,52,0,2483,63967.0,0,73,84,162,141,558,35,720,387,4,3,12,4,2,57,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1798,0,0,0,0,0,0,42,0,2822,52513.0,0,104,17,232,241,685,188,917,367,5,2,9,9,7,84,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,0
1799,0,0,0,0,0,0,51,0,2446,25293.0,1,0,0,9,11,19,2,28,15,1,1,2,1,8,51,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1800,0,0,0,0,0,0,55,0,2467,54111.0,0,8,6,50,54,288,3,338,267,2,2,6,5,5,97,0,1,3,11,0,0,0,0,1,0,0,0,0,1,Widow,PhD,1
1801,0,0,0,0,0,0,34,0,2658,78394.0,0,216,27,166,697,1096,24,1262,298,6,1,5,4,2,13,1,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
1802,0,0,0,0,0,0,62,0,2561,80739.0,0,39,92,92,736,1449,0,1541,674,11,1,9,3,1,92,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,0
1803,0,0,0,0,0,0,45,0,2562,22669.0,1,37,14,48,36,77,22,125,16,1,3,2,4,9,30,1,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,1
1804,0,0,0,0,0,0,33,0,2423,29236.0,1,16,4,9,24,81,9,90,37,0,2,3,4,9,30,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1805,0,0,0,0,0,0,61,0,2630,44911.0,0,2,0,31,22,153,1,184,159,1,3,4,4,7,11,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1806,0,0,0,0,0,0,58,0,2656,54693.0,0,23,17,35,142,859,26,894,686,4,8,13,6,6,72,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
1807,0,0,0,0,0,0,46,0,2260,48186.0,1,12,3,34,66,151,7,185,97,1,3,4,4,7,39,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1808,0,0,0,0,0,0,43,0,2450,54809.0,1,13,6,22,57,130,13,152,63,1,4,5,2,4,0,1,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,2
1809,0,0,0,0,0,0,42,0,2725,41580.0,1,4,5,3,24,86,0,89,56,1,3,3,2,5,15,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
1810,0,0,0,0,0,0,50,0,2452,80336.0,0,160,19,66,456,920,142,986,209,9,1,13,2,1,12,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
1811,0,0,0,1,0,1,63,0,2623,47743.0,0,0,2,20,43,235,12,255,198,1,3,6,4,6,56,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1812,0,0,0,0,0,0,65,0,2854,62972.0,0,20,15,192,47,203,0,395,313,4,2,3,7,6,39,0,1,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,1
1813,0,0,0,0,0,0,66,0,2804,57333.0,0,76,14,176,397,1310,58,1486,941,5,11,9,8,6,55,1,1,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,1
1814,0,0,0,0,0,0,38,0,2662,32313.0,1,2,4,7,56,145,4,152,86,0,3,4,4,9,60,0,0,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
1815,1,0,0,1,1,3,67,0,2550,84953.0,0,63,48,72,602,880,72,952,167,10,1,4,3,2,73,1,0,3,11,0,0,0,1,0,0,0,0,0,1,Widow,Master,0
1816,0,0,0,0,0,0,52,0,2226,27071.0,1,0,3,3,19,29,2,32,8,0,2,3,2,6,90,0,0,3,11,0,0,0,1,0,1,0,0,0,0,Divorced,Master,1
1817,0,0,0,0,0,0,63,0,2461,68148.0,0,37,66,85,408,872,57,957,389,4,1,6,4,2,86,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,0
1818,0,0,0,0,0,0,55,0,2363,65735.0,1,4,7,11,119,373,15,384,239,2,5,6,6,7,37,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,2
1819,1,0,1,0,1,3,45,0,2814,86836.0,0,0,21,63,273,431,21,494,179,10,1,6,6,5,7,1,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
1820,0,0,0,0,0,0,57,0,2165,4023.0,1,1,0,1,1,7,1,8,5,0,15,0,0,19,29,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,2
1821,0,0,0,0,0,0,30,0,2515,30093.0,0,13,6,16,28,37,4,53,2,0,1,3,2,7,19,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
1822,0,0,0,0,0,0,54,0,2328,57705.0,0,6,0,40,53,406,4,446,383,1,3,6,8,6,14,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
1823,0,0,0,0,0,0,32,0,2306,25008.0,1,6,8,9,8,16,1,25,2,0,2,3,1,8,72,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1824,0,0,1,0,1,2,25,1,2808,83257.0,0,38,27,67,590,1231,107,1298,536,10,1,12,5,6,56,1,0,3,11,1,0,0,0,0,0,0,1,0,0,Single,2n Cycle,0
1825,0,0,0,0,0,0,45,0,2565,22280.0,1,3,1,2,4,9,1,11,2,0,1,2,1,8,85,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1826,0,0,0,0,0,0,42,0,2767,72159.0,0,34,53,53,899,1295,40,1348,322,6,1,10,4,2,62,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
1827,0,0,0,0,0,0,59,0,2693,64260.0,0,20,169,30,816,1514,0,1544,539,5,1,4,4,3,1,1,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,0
1828,0,0,0,0,0,0,36,0,2451,82733.0,0,65,50,38,420,1247,38,1285,712,4,1,7,8,4,28,1,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
1829,1,0,0,1,0,2,49,0,2480,74290.0,0,0,0,12,72,1193,12,1205,1121,8,4,10,10,6,70,0,1,3,11,0,0,0,1,0,1,0,0,0,0,Divorced,Master,1
1830,0,0,0,0,0,0,69,0,2748,58217.0,2,3,1,13,13,77,5,90,68,0,1,4,2,6,84,0,1,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,3
1831,0,0,0,0,0,0,44,0,2519,21024.0,0,6,4,18,18,48,2,66,36,0,1,4,2,7,89,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,0
1832,0,0,0,0,0,0,48,0,2678,70116.0,0,95,44,29,603,1478,58,1507,707,8,1,12,2,1,73,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
1833,0,0,0,0,0,0,35,0,2808,54006.0,1,6,77,97,203,387,24,484,174,1,2,7,8,7,42,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1834,0,0,0,0,0,0,54,0,2758,69063.0,0,69,35,26,124,876,8,902,666,3,1,5,5,3,16,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
1835,0,0,0,0,0,0,45,0,2355,11448.0,0,6,0,6,0,2,2,8,0,0,1,2,1,6,16,0,0,3,11,1,0,0,0,0,1,0,0,0,0,Divorced,2n Cycle,0
1836,0,0,0,0,0,0,41,0,2485,61825.0,0,55,50,27,100,370,30,397,162,2,1,8,4,4,56,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1837,0,0,0,0,0,0,49,0,2417,70886.0,1,103,70,53,239,854,88,907,407,4,1,4,5,2,65,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1838,0,0,0,0,1,1,38,0,2756,69109.0,0,124,25,95,459,1365,29,1460,823,6,1,7,6,4,10,1,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
1839,0,0,0,1,0,1,47,0,2789,60208.0,1,15,23,59,71,538,0,597,488,3,11,7,8,7,13,1,1,3,11,0,0,1,0,0,0,0,0,0,1,Widow,Graduation,2
1840,0,0,0,0,0,0,52,0,2455,32889.0,1,4,0,8,13,39,2,47,28,1,3,3,2,5,78,0,1,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,2
1841,0,0,0,0,0,0,36,0,2208,34738.0,1,3,2,2,10,16,0,18,3,0,1,3,1,6,51,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1842,0,0,0,0,0,0,49,0,2795,30538.0,1,8,0,20,52,327,3,347,284,0,4,4,9,10,27,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,1
1843,1,0,0,1,1,3,43,0,2270,82326.0,0,159,142,183,754,1891,81,2074,938,10,1,6,5,2,30,1,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,0
1844,0,0,0,0,0,0,53,0,2279,26642.0,1,2,2,8,15,26,2,34,13,0,2,3,2,6,71,0,0,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,1
1845,0,0,0,0,0,0,56,0,2541,69932.0,0,150,172,57,153,935,105,992,412,6,2,11,7,4,97,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
1846,0,0,0,0,0,0,48,0,2233,44503.0,1,0,1,8,8,32,0,40,31,0,2,3,2,6,83,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,2
1847,0,0,0,0,0,0,72,0,2702,60200.0,0,0,19,26,132,633,6,659,502,2,6,11,6,6,3,0,1,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
1848,0,0,0,0,0,0,68,0,2230,49638.0,0,3,10,0,3,39,5,39,18,0,1,3,1,2,71,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
1849,0,0,0,0,0,0,33,0,2301,23830.0,0,4,8,16,6,11,8,27,1,0,1,3,1,7,3,0,0,3,11,1,0,0,0,0,0,0,1,0,0,Single,2n Cycle,0
1850,0,0,0,0,0,0,61,0,2841,33051.0,0,108,71,219,243,397,94,616,100,1,3,8,9,9,15,1,0,3,11,0,0,0,1,0,0,0,0,0,1,Widow,Master,0
1851,1,0,0,0,0,1,62,0,2318,72905.0,0,181,114,203,445,1109,165,1312,407,7,1,9,3,1,52,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
1852,0,0,0,0,0,0,69,0,2654,69702.0,0,50,9,57,240,925,19,982,664,7,2,10,7,4,8,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
1853,0,0,0,0,0,0,45,0,2508,70300.0,1,60,61,46,338,1504,46,1550,1045,5,3,13,5,8,89,0,0,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
1854,0,0,0,0,0,0,36,0,2781,70643.0,0,23,107,33,304,1762,143,1795,1218,8,1,4,5,6,66,1,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
1855,0,0,1,0,0,1,51,0,2219,30396.0,1,0,0,12,6,10,1,22,15,1,2,2,1,7,22,1,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
1856,0,0,0,0,0,0,52,0,2231,50616.0,0,0,0,4,16,141,1,145,128,0,2,4,4,7,56,0,1,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,1
1857,0,0,0,1,0,1,51,0,2565,62772.0,0,43,49,108,157,730,8,838,581,6,1,11,5,2,74,0,1,3,11,0,0,0,1,0,0,0,1,0,0,Single,Master,1
1858,0,0,0,0,0,0,35,0,2200,30298.0,0,6,3,0,12,28,1,28,6,1,1,3,1,3,48,0,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
1859,0,0,0,0,0,0,36,0,2762,52413.0,1,56,8,12,133,426,56,438,185,1,2,7,7,7,67,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1860,0,0,0,0,0,0,63,0,2320,44155.0,1,0,1,14,9,18,0,32,22,1,1,2,1,4,24,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,2
1861,0,0,1,0,0,1,49,0,2393,86979.0,0,65,100,35,835,1632,83,1667,584,5,1,5,5,2,67,1,0,3,11,0,0,0,0,1,1,0,0,0,0,Divorced,PhD,0
1862,0,0,0,0,0,0,45,0,2452,76532.0,1,90,30,30,177,760,138,790,355,5,4,7,9,5,38,0,1,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,2
1863,0,0,1,0,0,1,38,0,2647,42081.0,1,54,10,27,110,328,6,355,175,3,2,4,6,6,86,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1864,0,0,0,0,0,0,32,0,2826,67546.0,0,150,134,172,768,1782,38,1954,864,10,1,5,4,3,90,0,0,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,0
1865,1,0,1,0,1,3,31,0,2217,88420.0,0,99,153,153,612,1763,95,1916,957,7,1,8,4,1,87,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,0
1866,0,0,0,0,0,0,35,0,2677,31158.0,1,20,6,5,16,62,0,67,25,0,2,3,2,8,62,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1867,1,0,0,1,0,2,52,0,2185,61671.0,0,0,7,28,56,676,0,704,641,4,8,6,10,8,23,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
1868,0,0,0,0,0,0,46,0,2193,69719.0,0,177,86,43,208,715,14,758,273,3,1,5,2,1,99,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
1869,0,0,0,0,0,0,71,0,2411,49160.0,0,25,21,15,43,206,10,221,122,1,2,6,3,6,29,0,1,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
1870,0,0,1,0,0,1,42,0,2817,24882.0,1,29,4,36,10,8,0,44,1,1,1,2,1,6,52,0,0,3,11,0,1,0,0,0,0,0,0,1,0,Together,Basic,1
1871,0,0,0,0,1,1,66,0,2249,90933.0,0,62,31,79,430,1527,63,1606,1020,6,1,4,4,1,90,0,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
1872,0,0,0,0,0,0,75,0,2191,113734.0,0,1,2,3,3,271,262,274,6,0,0,0,27,1,9,0,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,0
1873,0,0,0,0,0,0,70,0,2540,59292.0,0,19,14,14,68,479,14,493,378,5,2,8,3,3,71,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,1
1874,0,0,0,0,0,0,56,0,2650,45759.0,1,3,1,4,18,60,0,64,42,0,2,3,2,7,13,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,2
1875,0,0,0,0,0,0,37,0,2236,22148.0,0,0,5,11,14,27,4,38,15,0,1,3,1,7,16,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
1876,0,0,0,0,0,0,33,0,2262,73395.0,0,20,7,11,80,375,7,386,272,4,1,6,4,2,94,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,0
1877,0,0,0,0,0,0,49,0,2407,29819.0,1,2,1,2,24,35,1,37,9,0,3,3,3,6,77,0,0,3,11,0,0,1,0,0,1,0,0,0,0,Divorced,Graduation,1
1878,0,0,0,1,0,1,52,0,2314,45688.0,0,0,0,9,18,288,0,297,279,1,2,8,3,4,20,0,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1879,0,0,0,0,0,0,66,0,2573,62820.0,0,138,61,53,265,870,61,923,398,4,1,6,3,1,51,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
1880,0,0,0,0,0,0,49,0,2455,60491.0,0,12,47,76,237,876,19,952,637,11,4,7,6,5,81,0,1,3,11,0,0,0,0,1,0,1,0,0,0,Married,PhD,1
1881,0,0,0,0,0,0,34,0,2303,33235.0,1,2,0,6,16,58,1,64,45,0,1,3,3,7,71,0,0,3,11,0,0,1,0,0,0,0,0,1,0,Together,Graduation,1
1882,0,0,0,0,0,0,61,0,2626,35701.0,0,7,1,5,9,36,3,41,21,0,1,3,1,6,36,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
1883,0,0,1,0,0,1,40,0,2435,31535.0,1,0,4,19,13,13,0,32,15,1,1,2,1,7,95,0,0,3,11,0,0,0,1,0,0,1,0,0,0,Married,Master,1
1884,0,0,0,0,0,0,60,0,2229,92556.0,0,184,183,28,352,1207,23,1235,493,5,0,13,3,0,32,0,0,3,11,1,0,0,0,0,0,0,0,1,0,Together,2n Cycle,0
1885,0,0,0,1,0,1,50,0,2755,67384.0,0,158,40,107,175,1276,53,1383,957,8,2,5,7,5,32,0,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1886,0,0,0,0,0,0,49,0,2782,80573.0,0,60,138,15,430,1534,92,1549,829,6,1,13,4,2,85,0,0,3,11,0,0,0,1,0,0,0,0,1,0,Together,Master,0
1887,1,0,0,1,0,2,53,0,2835,77870.0,0,65,50,133,500,1549,50,1682,1017,5,3,5,5,8,93,1,1,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,1
1888,0,0,0,0,0,0,57,0,2679,52278.0,0,0,0,174,71,850,0,1024,953,5,6,10,10,8,24,0,1,3,11,0,0,0,0,1,0,0,0,0,1,Widow,PhD,1
1889,0,1,0,1,0,2,52,0,2833,57107.0,0,0,0,137,120,142,0,279,159,4,7,8,4,8,44,1,1,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,1
1890,0,0,0,0,0,0,30,0,2657,18929.0,0,23,0,18,8,49,4,67,32,0,1,4,1,6,15,0,0,3,11,0,0,1,0,0,0,1,0,0,0,Married,Graduation,0
1891,0,0,0,0,0,0,39,0,2553,36038.0,1,0,0,7,15,33,2,40,23,0,2,3,3,6,82,0,0,3,11,0,0,0,0,1,0,0,1,0,0,Single,PhD,1
1892,0,0,0,0,0,0,44,0,2653,20180.0,0,15,42,18,24,101,20,119,18,1,1,4,2,7,27,0,0,3,11,0,0,1,0,0,0,0,1,0,0,Single,Graduation,0
1893,0,0,0,0,0,0,55,0,2709,34230.0,1,0,0,2,4,17,0,19,15,0,1,2,1,7,72,0,1,3,11,0,0,0,0,1,0,0,0,1,0,Together,PhD,2
1894,0,0,0,0,0,0,43,0,2166,31878.0,0,10,4,23,5,24,5,47,23,0,1,4,1,3,7,0,1,3,11,1,0,0,0,0,0,0,1,0,0,Single,2n Cycle,1
1895,0,0,0,0,0,0,48,0,2320,70932.0,0,46,193,185,100,539,185,724,200,2,2,12,6,3,57,0,1,3,11,1,0,0,0,0,0,1,0,0,0,Married,2n Cycle,1
